student_id,name,department,semester
91,Ashley Tanner,Software Engineering,6
3,Matthew Noble,Civil Engineering,7
18,Adam Phillips,Electrical Engineering,4
18,Cassandra Patterson,Software Engineering,7
57,Briana Nunez,Software Engineering,4
16,Eric Bean,Biomedical Engineering,3
80,Marie Daniels,Computer Science,4
17,Jeffrey Garza,Computer Science,7
45,Karen Schultz,Mechanical Engineering,4
20,Wendy Pacheco,Civil Engineering,4
60,Michelle Martinez,Mechanical Engineering,8
39,Frank Munoz,Software Engineering,4
31,Timothy Moore,Software Engineering,5
100,Cassandra Patterson,Software Engineering,1
44,Regina Medina,Mechanical Engineering,4
16,Lisa Ward,Biomedical Engineering,4
75,Emily Manning,Software Engineering,8
36,John Jackson,Mechanical Engineering,1
81,Suzanne Perry,Software Engineering,5
54,Todd Beltran,Software Engineering,8
3,Christine Ayala,Electrical Engineering,6
50,Kristen Perkins,Biomedical Engineering,5
45,Emily Manning,Electrical Engineering,3
90,Deborah Cole,Computer Science,5
59,Kelly Fowler,Civil Engineering,7
53,Jeffrey Garza,Electrical Engineering,4
94,Daniel Evans,Software Engineering,6
16,Benjamin Austin,Mechanical Engineering,6
29,Cassidy Harper,Software Engineering,3
20,Elizabeth Thomas,Software Engineering,6
5,Matthew Johnson,Biomedical Engineering,5
63,Christine Ayala,Biomedical Engineering,5
16,Alexis Smith,Electrical Engineering,8
45,Kristie Blankenship,Computer Science,7
84,Cassandra Patterson,Electrical Engineering,5
38,Emily Manning,Software Engineering,6
60,Christopher Valdez,Mechanical Engineering,8
33,Alexis Smith,Mechanical Engineering,8
69,Sean Lopez,Civil Engineering,1
99,Rose Pierce,Civil Engineering,7
16,Samantha Johnson,Electrical Engineering,8
98,Brandon Simmons,Electrical Engineering,5
49,Erin Hernandez,Computer Science,5
51,Jeffrey Garza,Civil Engineering,4
15,Rose Pierce,Biomedical Engineering,7
10,Laura Wilson,Software Engineering,4
80,Michael Farley,Civil Engineering,5
3,Ryan Martin,Biomedical Engineering,4
52,Alexis Smith,Civil Engineering,5
26,Joseph Jenkins,Computer Science,7
35,Alejandro Parker,Computer Science,3
71,Ashley Thomas,Electrical Engineering,8
57,Karen Simpson,Software Engineering,3
40,Cassandra Patterson,Software Engineering,2
37,Christopher Evans,Civil Engineering,3
57,Alexis Smith,Civil Engineering,2
27,Cassandra Patterson,Computer Science,3
27,Emily Manning,Computer Science,6
50,Kristen Perkins,Computer Science,5
54,Steven Johnson,Computer Science,3
14,Tristan Baxter,Electrical Engineering,7
86,Erin Hernandez,Computer Science,6
99,Suzanne Perry,Software Engineering,5
6,Emily Burton,Electrical Engineering,1
12,Karl Hubbard,Software Engineering,3
24,Rose Pierce,Computer Science,7
60,Kelly Bernard,Computer Science,1
85,Christopher Roy,Electrical Engineering,1
32,Kristina Butler,Computer Science,6
45,Kelly Fowler,Computer Science,2
29,Sabrina Johnson,Mechanical Engineering,4
64,Austin Phillips,Mechanical Engineering,7
80,Todd Beltran,Electrical Engineering,5
16,Rose Pierce,Civil Engineering,5
84,Kelly Fowler,Civil Engineering,3
62,Jeffrey Garza,Electrical Engineering,6
68,Jason Wheeler,Civil Engineering,6
72,Elizabeth Thomas,Electrical Engineering,3
72,Lisa Warner,Electrical Engineering,4
56,Samantha Johnson,Civil Engineering,4
89,Sharon Andrews,Software Engineering,8
26,Joseph Sawyer,Mechanical Engineering,5
76,Tristan Baxter,Civil Engineering,7
10,Cassidy Harper,Electrical Engineering,1
38,Eric Bean,Mechanical Engineering,2
10,Benjamin Austin,Civil Engineering,7
44,Robert Ford,Electrical Engineering,6
54,Kevin Sims,Mechanical Engineering,7
91,John Jackson,Civil Engineering,1
75,Karen Schultz,Computer Science,5
15,Victoria Salas,Computer Science,4
90,Matthew Johnson,Software Engineering,7
20,Cassidy Harper,Biomedical Engineering,5
39,Samantha Johnson,Mechanical Engineering,7
83,Steven Johnson,Civil Engineering,1
80,Joe Smith,Civil Engineering,7
90,Elizabeth Thomas,Software Engineering,6
6,Rose Pierce,Mechanical Engineering,2
8,Eric Bean,Electrical Engineering,2
54,Cassandra Patterson,Software Engineering,2
15,Erin Hernandez,Civil Engineering,2
23,Nicholas Moore,Electrical Engineering,4
34,Christine Ayala,Computer Science,1
52,Joseph Jenkins,Mechanical Engineering,4
6,Cindy Sullivan,Electrical Engineering,8
17,Aaron Johnson,Software Engineering,5
35,James Andrews,Mechanical Engineering,4
49,Alejandro Parker,Biomedical Engineering,3
46,Emily Burton,Computer Science,8
95,Matthew Johnson,Software Engineering,1
74,Nicholas Moore,Biomedical Engineering,4
28,Timothy Moore,Mechanical Engineering,3
27,Michael Farley,Civil Engineering,2
15,Austin Phillips,Biomedical Engineering,4
46,Wendy Pacheco,Computer Science,3
27,Alejandro Parker,Biomedical Engineering,5
86,Austin Phillips,Mechanical Engineering,8
86,Alexis Smith,Computer Science,7
18,Sabrina Johnson,Computer Science,5
74,Pamela Rodriguez,Software Engineering,5
42,Ashley Thomas,Electrical Engineering,2
18,Randy Johnston,Software Engineering,1
18,Tristan Baxter,Biomedical Engineering,4
1,Christopher Evans,Biomedical Engineering,6
4,Tristan Baxter,Biomedical Engineering,2
88,Laura Lopez,Mechanical Engineering,7
54,James Davis,Mechanical Engineering,8
24,Paul Hays,Civil Engineering,7
83,Karl Hubbard,Software Engineering,6
2,Brandon Simmons,Software Engineering,4
62,Bruce Cisneros,Electrical Engineering,6
6,Aaron Johnson,Biomedical Engineering,7
26,Laura Lopez,Software Engineering,6
28,Brenda Burke,Mechanical Engineering,4
1,Karen Simpson,Software Engineering,3
18,Deborah Cole,Biomedical Engineering,6
6,Elizabeth Thomas,Electrical Engineering,5
43,Christy Crane,Software Engineering,6
69,Emily Burton,Computer Science,6
62,Ashley Tanner,Biomedical Engineering,7
11,Todd Beltran,Electrical Engineering,5
23,Kelly Bernard,Electrical Engineering,3
30,Leroy Kent,Biomedical Engineering,3
96,Marie Daniels,Software Engineering,7
40,Kristie Blankenship,Computer Science,4
49,Betty Moore,Software Engineering,5
70,Austin Phillips,Electrical Engineering,7
62,Jeffrey Garza,Electrical Engineering,5
41,Ashley Thomas,Software Engineering,5
13,Ryan Martin,Software Engineering,1
85,John Jackson,Computer Science,6
17,Cassidy Harper,Electrical Engineering,8
7,Kristie Blankenship,Software Engineering,4
49,Joseph Jenkins,Computer Science,1
94,Angela Greene,Software Engineering,7
8,Matthew Johnson,Software Engineering,6
58,Becky Acosta,Computer Science,7
48,Emily Stokes,Mechanical Engineering,7
78,Marie Daniels,Software Engineering,3
66,Jason Wheeler,Computer Science,5
62,Kristie Blankenship,Software Engineering,7
42,Christopher Roy,Software Engineering,2
61,Angela Greene,Software Engineering,4
10,Sharon Andrews,Civil Engineering,4
59,Todd Beltran,Civil Engineering,4
93,Kevin Sims,Computer Science,8
84,Crystal Gonzalez,Software Engineering,1
60,Jason Wheeler,Computer Science,1
59,Cassandra Patterson,Electrical Engineering,3
31,Crystal Gonzalez,Software Engineering,4
74,Steven Johnson,Software Engineering,6
36,Michael Mitchell,Biomedical Engineering,5
30,Cassandra Patterson,Software Engineering,3
50,Kyle Henson,Software Engineering,1
9,Ashley Thomas,Mechanical Engineering,4
23,Deborah Cole,Software Engineering,7
4,Katie Chandler,Electrical Engineering,7
67,Timothy King,Electrical Engineering,4
24,Daniel Carter,Mechanical Engineering,1
15,Austin Phillips,Software Engineering,7
98,Regina Medina,Electrical Engineering,8
60,Becky Acosta,Software Engineering,2
31,Jason Andersen,Software Engineering,4
99,Laura Wilson,Biomedical Engineering,3
54,Kelly Fowler,Biomedical Engineering,5
34,Dr. Jennifer Larson,Mechanical Engineering,4
83,Jennifer Krueger,Electrical Engineering,7
99,Jennifer Krueger,Civil Engineering,6
19,Sabrina Johnson,Electrical Engineering,3
74,Cindy Sullivan,Software Engineering,2
20,Briana Nunez,Mechanical Engineering,7
17,Kara Bradford,Biomedical Engineering,2
95,Brandon Simmons,Computer Science,3
80,Eric Bean,Electrical Engineering,5
84,Angela Greene,Civil Engineering,5
71,Kelly Bernard,Biomedical Engineering,8
88,Joseph Sawyer,Electrical Engineering,7
82,Kara Bradford,Electrical Engineering,6
53,Brandon Simmons,Computer Science,7
24,Adam Phillips,Software Engineering,5
9,Jeffrey Garza,Software Engineering,4
32,Kristina Butler,Civil Engineering,5
95,Lisa Ward,Biomedical Engineering,5
66,Aaron Johnson,Computer Science,7
18,Kevin Sims,Electrical Engineering,1
3,Cindy Sullivan,Civil Engineering,8
89,Benjamin Austin,Software Engineering,8
51,Joseph Jenkins,Software Engineering,3
75,Christopher Evans,Computer Science,2
61,Michelle Martinez,Computer Science,3
98,Victoria Salas,Computer Science,6
74,Tracie Martinez,Electrical Engineering,5
7,Jason Wheeler,Electrical Engineering,8
91,Suzanne Perry,Software Engineering,8
91,Timothy Moore,Biomedical Engineering,7
34,Angela Greene,Software Engineering,5
4,Jeffrey Garza,Mechanical Engineering,4
67,April Hernandez DDS,Software Engineering,5
28,Jennifer Krueger,Civil Engineering,5
91,Christopher Valdez,Computer Science,7
59,Eric Bean,Software Engineering,7
11,Kelly Fowler,Software Engineering,4
30,Courtney Warren,Software Engineering,6
100,Karen Schultz,Mechanical Engineering,2
43,Michael Mitchell,Electrical Engineering,3
18,Kristen Perkins,Biomedical Engineering,1
16,Christopher Evans,Biomedical Engineering,5
97,Christopher Evans,Software Engineering,7
45,Dustin Gonzales,Software Engineering,6
55,Austin Phillips,Computer Science,3
82,Francis Kim,Software Engineering,2
24,Joseph Sawyer,Civil Engineering,1
77,Daniel Carter,Computer Science,1
59,Tristan Baxter,Software Engineering,4
66,Kelly Fowler,Electrical Engineering,5
52,Brandon Simmons,Mechanical Engineering,1
93,Todd Beltran,Electrical Engineering,7
85,Angela Greene,Civil Engineering,3
3,Sabrina Johnson,Biomedical Engineering,6
3,Cassandra Patterson,Software Engineering,3
12,Emily Burton,Computer Science,7
33,Cindy Sullivan,Software Engineering,1
7,Emily Stokes,Computer Science,4
31,Katie Chandler,Software Engineering,6
40,Alexis Smith,Biomedical Engineering,7
49,Christopher Valdez,Electrical Engineering,2
75,Daniel Carter,Electrical Engineering,7
95,Aaron Johnson,Computer Science,1
37,Matthew Johnson,Software Engineering,6
68,Dr. Jennifer Larson,Computer Science,2
52,Alexis Smith,Software Engineering,1
5,Karen Simpson,Civil Engineering,8
73,Daniel Carter,Electrical Engineering,8
46,Pamela Rodriguez,Software Engineering,7
67,Christopher Roy,Biomedical Engineering,1
68,Christine Ayala,Mechanical Engineering,5
10,Kelly Bernard,Electrical Engineering,4
60,Michael Farley,Mechanical Engineering,1
50,Karen Simpson,Biomedical Engineering,6
93,Karl Hubbard,Computer Science,3
54,Crystal Gonzalez,Civil Engineering,4
21,Kristina Butler,Electrical Engineering,7
94,Erin Hernandez,Computer Science,6
64,Emily Burton,Computer Science,5
73,Nicholas Moore,Electrical Engineering,4
56,Wendy Pacheco,Civil Engineering,1
70,Brandon Simmons,Mechanical Engineering,6
88,Aaron Johnson,Computer Science,5
34,Marie Daniels,Software Engineering,5
41,Frank Munoz,Civil Engineering,5
85,Aaron Johnson,Software Engineering,6
12,Frank Munoz,Mechanical Engineering,5
36,Victoria Salas,Mechanical Engineering,1
78,Pamela Rodriguez,Mechanical Engineering,2
42,Matthew Noble,Civil Engineering,7
95,Austin Phillips,Mechanical Engineering,6
27,Joseph Sawyer,Civil Engineering,6
85,Kelly Bernard,Software Engineering,3
3,Jennifer Krueger,Electrical Engineering,6
1,Kyle Henson,Biomedical Engineering,8
96,Sharon Andrews,Civil Engineering,4
33,Elizabeth Thomas,Electrical Engineering,7
59,Paul Hays,Software Engineering,5
92,Angela Greene,Electrical Engineering,1
91,Alexis Smith,Biomedical Engineering,2
56,Karl Hubbard,Civil Engineering,7
39,Brandon Simmons,Software Engineering,4
10,Jimmy Hernandez,Civil Engineering,8
49,Todd Beltran,Civil Engineering,5
57,Samantha Johnson,Software Engineering,5
99,Aaron Johnson,Electrical Engineering,4
13,Kevin Sims,Computer Science,4
1,Tracie Martinez,Biomedical Engineering,3
49,Francis Kim,Civil Engineering,3
54,Pamela Rodriguez,Electrical Engineering,5
15,Kevin Sims,Civil Engineering,5
30,Briana Nunez,Civil Engineering,4
64,Kristie Blankenship,Electrical Engineering,4
87,Sean Lopez,Mechanical Engineering,2
92,Lisa Singh,Mechanical Engineering,5
70,Richard King,Software Engineering,5
10,Erin Hernandez,Civil Engineering,1
15,Becky Acosta,Electrical Engineering,1
100,Matthew Johnson,Electrical Engineering,5
90,Austin Phillips,Computer Science,1
12,Katie Chandler,Software Engineering,3
84,Cindy Sullivan,Mechanical Engineering,5
76,John Jackson,Civil Engineering,5
76,Rose Pierce,Computer Science,5
73,Alexis Smith,Civil Engineering,2
7,Austin Phillips,Software Engineering,5
96,Stacy Becker,Electrical Engineering,5
71,Marie Daniels,Computer Science,7
52,Timothy Moore,Software Engineering,8
100,James Davis,Computer Science,4
79,Steven Johnson,Civil Engineering,1
87,Courtney Warren,Biomedical Engineering,4
15,Kristina Butler,Civil Engineering,2
60,James Davis,Electrical Engineering,7
96,Stacy Becker,Software Engineering,3
44,Laura Wilson,Computer Science,7
84,Timothy King,Software Engineering,4
64,Michael Farley,Civil Engineering,5
9,Dustin Gonzales,Mechanical Engineering,7
58,Ashley Thomas,Computer Science,1
82,Joseph Sawyer,Electrical Engineering,7
20,Cassidy Harper,Computer Science,5
53,Wendy Pacheco,Computer Science,5
9,Kara Bradford,Civil Engineering,6
72,Becky Acosta,Software Engineering,5
61,Lisa Warner,Software Engineering,7
29,Brenda Burke,Biomedical Engineering,6
21,Karl Hubbard,Electrical Engineering,5
39,Tracie Martinez,Computer Science,7
8,Joseph Jenkins,Electrical Engineering,4
63,Wendy Pacheco,Civil Engineering,8
87,Benjamin Austin,Biomedical Engineering,6
99,Todd Beltran,Electrical Engineering,7
94,Cassandra Patterson,Mechanical Engineering,6
39,April Hernandez DDS,Software Engineering,5
51,Laura Lopez,Computer Science,7
62,Bruce Cisneros,Electrical Engineering,8
18,Elizabeth Thomas,Civil Engineering,3
31,James Andrews,Biomedical Engineering,6
46,Elizabeth Thomas,Software Engineering,7
71,Kyle Henson,Electrical Engineering,5
40,Dustin Gonzales,Civil Engineering,8
75,Todd Beltran,Software Engineering,7
32,Kristen Perkins,Electrical Engineering,1
88,Joseph Jenkins,Software Engineering,5
46,Jason Andersen,Civil Engineering,6
89,Briana Nunez,Mechanical Engineering,1
28,Karen Simpson,Civil Engineering,5
23,Sean Lopez,Electrical Engineering,5
56,Brenda Burke,Software Engineering,3
42,Michael Farley,Civil Engineering,3
26,Christopher Valdez,Computer Science,1
71,Michael Farley,Software Engineering,5
55,Joe Smith,Software Engineering,4
22,Jimmy Hernandez,Civil Engineering,5
92,Daniel Carter,Computer Science,2
40,Steven Johnson,Biomedical Engineering,6
71,Sharon Andrews,Mechanical Engineering,4
77,Karen Schultz,Software Engineering,7
38,Ashley Tanner,Electrical Engineering,1
8,Jennifer Krueger,Biomedical Engineering,6
3,Kyle Henson,Biomedical Engineering,8
78,Alexis Smith,Mechanical Engineering,5
62,Cindy Sullivan,Biomedical Engineering,5
80,Ryan Martin,Mechanical Engineering,6
63,Steven Johnson,Electrical Engineering,1
72,Jimmy Hernandez,Software Engineering,7
71,Timothy King,Civil Engineering,6
9,Karl Hubbard,Civil Engineering,7
52,Christine Ayala,Civil Engineering,5
1,Kyle Henson,Computer Science,5
51,Daniel Evans,Biomedical Engineering,6
44,Daniel Evans,Mechanical Engineering,7
98,Lisa Ward,Biomedical Engineering,7
30,Laura Lopez,Software Engineering,7
79,Charles Gates,Mechanical Engineering,6
39,Bruce Cisneros,Software Engineering,2
71,Jason Andersen,Electrical Engineering,7
56,Elizabeth Thomas,Electrical Engineering,6
35,Pamela Rodriguez,Software Engineering,7
59,Pamela Rodriguez,Mechanical Engineering,5
33,Timothy King,Computer Science,6
86,Kelly Bernard,Software Engineering,1
93,Sharon Andrews,Computer Science,3
77,April Hernandez DDS,Mechanical Engineering,5
53,James Davis,Biomedical Engineering,1
3,Becky Acosta,Biomedical Engineering,7
47,Karen Simpson,Mechanical Engineering,8
24,Karen Schultz,Mechanical Engineering,7
64,Emily Stokes,Mechanical Engineering,7
16,Jeffrey Garza,Software Engineering,4
99,Sharon Andrews,Software Engineering,3
74,Emily Manning,Software Engineering,4
28,Austin Phillips,Software Engineering,1
3,Victoria Salas,Civil Engineering,4
50,Katie Chandler,Electrical Engineering,6
43,Charles Gates,Electrical Engineering,6
35,Leroy Kent,Computer Science,4
30,Sean Lopez,Mechanical Engineering,7
81,Kevin Sims,Software Engineering,5
78,Paul Hays,Computer Science,7
61,Lisa Ward,Software Engineering,6
48,Brenda Burke,Biomedical Engineering,5
77,Deborah Cole,Computer Science,1
58,Ryan Martin,Software Engineering,4
94,Joseph Sawyer,Electrical Engineering,4
81,Lisa Singh,Mechanical Engineering,5
67,Tracie Martinez,Mechanical Engineering,6
33,Samantha Johnson,Biomedical Engineering,7
16,Jason Wheeler,Computer Science,8
78,Daniel Carter,Electrical Engineering,6
55,Leroy Kent,Electrical Engineering,7
55,Daniel Evans,Biomedical Engineering,6
53,Victoria Salas,Electrical Engineering,5
75,Christopher Valdez,Biomedical Engineering,1
60,Christine Ayala,Software Engineering,4
37,Christopher Evans,Software Engineering,6
70,Lisa Warner,Software Engineering,6
32,Brenda Burke,Software Engineering,2
98,Christopher Valdez,Civil Engineering,7
92,Jason Andersen,Civil Engineering,1
40,Timothy King,Computer Science,4
43,Kara Bradford,Mechanical Engineering,4
37,Daniel Evans,Mechanical Engineering,4
61,Karen Schultz,Mechanical Engineering,8
45,Steven Boyle,Software Engineering,4
43,Courtney Warren,Civil Engineering,2
64,Randy Johnston,Software Engineering,1
82,Daniel Carter,Computer Science,4
79,Sharon Andrews,Computer Science,3
18,Leroy Kent,Software Engineering,8
48,Ashley Thomas,Software Engineering,5
7,Michael Mitchell,Civil Engineering,7
23,Timothy King,Computer Science,4
91,Austin Phillips,Software Engineering,1
73,Emily Stokes,Software Engineering,1
21,Ryan Martin,Computer Science,2
22,Timothy Moore,Electrical Engineering,4
77,Victoria Salas,Mechanical Engineering,1
56,Kelly Fowler,Biomedical Engineering,4
13,Emily Stokes,Computer Science,3
42,Ryan Martin,Mechanical Engineering,5
2,Kevin Sims,Computer Science,1
51,Briana Nunez,Biomedical Engineering,1
74,Jason Wheeler,Software Engineering,1
8,Christine Ayala,Computer Science,3
67,Michelle Martinez,Civil Engineering,3
37,Kelly Bernard,Software Engineering,5
79,Ashley Thomas,Software Engineering,6
40,Christine Ayala,Computer Science,5
51,James Andrews,Software Engineering,8
64,Charles Gates,Software Engineering,3
39,James Davis,Civil Engineering,5
6,Cassidy Harper,Civil Engineering,6
36,Steven Boyle,Software Engineering,4
83,Lisa Warner,Electrical Engineering,1
47,Stacy Becker,Software Engineering,7
65,Adam Phillips,Software Engineering,4
100,Randy Johnston,Software Engineering,2
40,Elizabeth Thomas,Computer Science,4
32,Adam Phillips,Civil Engineering,5
81,Joseph Sawyer,Civil Engineering,6
7,Brenda Burke,Mechanical Engineering,7
85,Erin Hernandez,Electrical Engineering,5
24,Matthew Johnson,Civil Engineering,7
78,Charles Gates,Civil Engineering,5
57,Bruce Cisneros,Mechanical Engineering,2
72,Kristina Butler,Electrical Engineering,6
19,Charles Gates,Mechanical Engineering,5
96,Jennifer Krueger,Civil Engineering,4
5,James Davis,Biomedical Engineering,7
92,Christopher Valdez,Software Engineering,7
12,Brandon Simmons,Mechanical Engineering,7
95,Robert Ford,Software Engineering,7
87,James Andrews,Software Engineering,8
25,Paul Hays,Software Engineering,5
21,Francis Kim,Computer Science,7
15,Timothy Moore,Software Engineering,7
94,Frank Munoz,Computer Science,1
7,Rose Pierce,Software Engineering,8
8,Matthew Noble,Computer Science,6
92,Austin Phillips,Biomedical Engineering,1
21,Victoria Salas,Biomedical Engineering,5
28,Joe Smith,Software Engineering,6
17,Kelly Fowler,Civil Engineering,6
95,Kristie Blankenship,Mechanical Engineering,5
13,Steven Johnson,Civil Engineering,4
39,Kyle Henson,Software Engineering,5
94,Suzanne Perry,Software Engineering,3
48,Regina Medina,Computer Science,3
84,Laura Lopez,Electrical Engineering,7
31,Becky Acosta,Civil Engineering,7
80,Leroy Kent,Software Engineering,5
48,Benjamin Austin,Software Engineering,7
80,Dr. Jennifer Larson,Mechanical Engineering,7
82,Michael Farley,Mechanical Engineering,4
46,Kevin Sims,Software Engineering,7
2,Matthew Noble,Software Engineering,6
47,Deborah Cole,Mechanical Engineering,3
52,Lisa Singh,Computer Science,2
87,Steven Johnson,Electrical Engineering,7
56,Cindy Sullivan,Civil Engineering,3
75,Samantha Johnson,Software Engineering,7
93,Kristina Butler,Mechanical Engineering,4
63,Tristan Baxter,Mechanical Engineering,7
71,Regina Medina,Civil Engineering,1
98,Kelly Bernard,Mechanical Engineering,5
65,Paul Hays,Civil Engineering,4
60,Cassandra Patterson,Biomedical Engineering,7
1,Marie Daniels,Software Engineering,7
44,Tristan Baxter,Software Engineering,6
94,Emily Stokes,Software Engineering,1
37,Timothy Moore,Software Engineering,1
35,Christy Crane,Electrical Engineering,2
47,Suzanne Perry,Computer Science,1
69,Brandon Simmons,Software Engineering,3
22,Dr. Jennifer Larson,Software Engineering,6
40,Cassandra Patterson,Biomedical Engineering,2
100,Frank Munoz,Computer Science,4
1,Christopher Roy,Biomedical Engineering,1
70,Steven Johnson,Electrical Engineering,6
83,Brenda Burke,Mechanical Engineering,8
82,Christopher Evans,Software Engineering,7
98,Stacy Becker,Computer Science,6
33,Emily Burton,Software Engineering,7
91,Cassidy Harper,Computer Science,7
99,Tracie Martinez,Computer Science,3
28,Joseph Jenkins,Mechanical Engineering,8
100,Aaron Johnson,Electrical Engineering,3
66,Laura Lopez,Civil Engineering,1
41,Cassandra Patterson,Electrical Engineering,4
95,John Jackson,Biomedical Engineering,5
62,Charles Gates,Biomedical Engineering,7
47,Kristie Blankenship,Electrical Engineering,5
45,Aaron Johnson,Mechanical Engineering,6
98,Matthew Noble,Software Engineering,1
97,Tracie Martinez,Biomedical Engineering,5
23,Robert Ford,Software Engineering,5
84,Betty Moore,Mechanical Engineering,2
92,Betty Moore,Civil Engineering,4
56,Jason Wheeler,Biomedical Engineering,4
93,Kristen Perkins,Software Engineering,6
80,Cassandra Patterson,Software Engineering,4
12,Kevin Sims,Software Engineering,3
98,Jimmy Hernandez,Civil Engineering,6
64,Joseph Jenkins,Mechanical Engineering,8
20,Sharon Andrews,Mechanical Engineering,5
91,Emily Burton,Mechanical Engineering,4
98,Leroy Kent,Mechanical Engineering,7
59,Laura Wilson,Software Engineering,4
38,Alexis Smith,Computer Science,5
63,Cassidy Harper,Computer Science,1
13,Pamela Rodriguez,Software Engineering,6
48,Kelly Fowler,Civil Engineering,5
73,Cindy Sullivan,Computer Science,5
76,Lisa Warner,Computer Science,7
37,Cassandra Patterson,Civil Engineering,1
63,Jason Andersen,Electrical Engineering,1
22,Emily Stokes,Computer Science,6
17,Karl Hubbard,Computer Science,1
49,Kyle Henson,Computer Science,7
51,Victoria Salas,Software Engineering,8
29,Ryan Martin,Biomedical Engineering,5
56,Pamela Rodriguez,Computer Science,6
26,Laura Lopez,Software Engineering,2
67,Becky Acosta,Electrical Engineering,2
16,Jason Andersen,Computer Science,3
74,Jimmy Hernandez,Computer Science,4
65,Michelle Martinez,Mechanical Engineering,8
71,Sharon Andrews,Software Engineering,4
41,James Davis,Computer Science,7
70,Laura Wilson,Computer Science,8
1,James Davis,Computer Science,5
34,Cassidy Harper,Software Engineering,6
29,Cassandra Patterson,Computer Science,4
77,Rose Pierce,Civil Engineering,4
71,Victoria Salas,Electrical Engineering,1
48,Austin Phillips,Mechanical Engineering,1
2,Nicholas Moore,Software Engineering,7
97,Frank Munoz,Mechanical Engineering,2
93,Cassidy Harper,Electrical Engineering,2
47,Emily Stokes,Mechanical Engineering,5
59,Steven Johnson,Software Engineering,4
4,Sharon Andrews,Mechanical Engineering,5
81,Benjamin Austin,Biomedical Engineering,7
91,Suzanne Perry,Civil Engineering,7
74,Christopher Evans,Electrical Engineering,7
47,Kevin Sims,Computer Science,7
83,Karen Simpson,Computer Science,4
79,Victoria Salas,Civil Engineering,7
57,Karl Hubbard,Software Engineering,3
41,Deborah Cole,Mechanical Engineering,6
18,Dustin Gonzales,Electrical Engineering,8
86,Samantha Johnson,Computer Science,1
67,Jason Andersen,Computer Science,8
40,Cassandra Patterson,Biomedical Engineering,8
25,Kristina Butler,Civil Engineering,4
86,Jason Wheeler,Civil Engineering,8
9,Ashley Thomas,Software Engineering,4
72,Karen Simpson,Civil Engineering,5
76,Angela Greene,Civil Engineering,4
12,Christopher Valdez,Computer Science,5
42,Raymond Ochoa,Civil Engineering,4
5,Emily Burton,Civil Engineering,7
38,Daniel Evans,Software Engineering,5
36,Regina Medina,Software Engineering,1
38,Erin Hernandez,Software Engineering,7
71,Emily Manning,Software Engineering,8
29,Kristie Blankenship,Civil Engineering,7
80,Christopher Roy,Mechanical Engineering,3
33,Michelle Martinez,Software Engineering,6
56,Samantha Johnson,Mechanical Engineering,2
86,Kara Bradford,Software Engineering,7
26,Sabrina Johnson,Software Engineering,5
95,Nicholas Moore,Software Engineering,6
66,Lisa Singh,Computer Science,7
41,Alejandro Parker,Software Engineering,5
72,Katie Chandler,Software Engineering,6
85,April Hernandez DDS,Computer Science,3
21,Kevin Sims,Civil Engineering,1
77,Kristen Perkins,Computer Science,2
85,Cassidy Harper,Mechanical Engineering,7
34,Lisa Singh,Electrical Engineering,3
15,Pamela Rodriguez,Civil Engineering,1
64,John Jackson,Software Engineering,7
73,Dr. Jennifer Larson,Software Engineering,2
52,Lisa Singh,Mechanical Engineering,5
33,Steven Boyle,Mechanical Engineering,3
38,Alexis Smith,Mechanical Engineering,6
6,Kelly Bernard,Software Engineering,7
24,Randy Johnston,Civil Engineering,8
89,Robert Ford,Software Engineering,7
82,Paul Hays,Computer Science,4
24,Randy Johnston,Computer Science,5
33,Emily Stokes,Software Engineering,1
81,Nicholas Moore,Software Engineering,4
11,Wendy Pacheco,Biomedical Engineering,1
83,Matthew Johnson,Electrical Engineering,3
63,Austin Phillips,Mechanical Engineering,7
24,Alexis Smith,Mechanical Engineering,7
65,Timothy Moore,Civil Engineering,7
52,Marie Daniels,Mechanical Engineering,8
95,Elizabeth Thomas,Computer Science,4
73,Sean Lopez,Mechanical Engineering,7
19,Victoria Salas,Software Engineering,6
66,Timothy Moore,Biomedical Engineering,6
41,Cassidy Harper,Civil Engineering,3
53,Jason Andersen,Software Engineering,3
39,Brenda Burke,Software Engineering,3
93,Kelly Fowler,Software Engineering,3
88,Jeffrey Garza,Biomedical Engineering,6
45,Regina Medina,Civil Engineering,2
13,Dr. Jennifer Larson,Civil Engineering,7
32,Dustin Gonzales,Mechanical Engineering,8
49,Lisa Singh,Software Engineering,5
89,Kyle Henson,Software Engineering,6
40,Cindy Sullivan,Electrical Engineering,1
50,Laura Lopez,Software Engineering,7
11,Becky Acosta,Software Engineering,4
90,Jimmy Hernandez,Civil Engineering,3
22,Daniel Carter,Computer Science,5
54,Alexis Smith,Software Engineering,6
8,Benjamin Austin,Computer Science,4
56,John Jackson,Mechanical Engineering,8
78,Raymond Ochoa,Electrical Engineering,5
88,Jimmy Hernandez,Software Engineering,6
54,James Andrews,Computer Science,5
19,Alexis Smith,Electrical Engineering,7
38,Benjamin Austin,Civil Engineering,4
30,Kristen Perkins,Civil Engineering,8
80,Matthew Johnson,Software Engineering,3
9,Samantha Johnson,Mechanical Engineering,7
78,Victoria Salas,Biomedical Engineering,6
100,Stacy Becker,Computer Science,1
2,Samantha Johnson,Computer Science,4
26,Christine Ayala,Civil Engineering,4
